,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Kazakhstan_Tasmola_LBA,0.120652,0.105615,0.062602,0.08398,0,0.038766,0.00658,0.000923,-0.013703,-0.034989,-0.000487,0.000599,-0.000595,-0.02257,0.019272,0.014585,-0.008084,-0.004814,-0.005405,0.002126,0.002371,-0.001484,0.002711,-0.001084,-0.001317
Kazakhstan_Tasmola_Saka_IA,0.092766,-0.0644865,0.04714,0.055879,-0.0417,0.0136655,0.00282,-0.0026535,-0.017078,-0.028793,-0.0111235,-0.0029225,-0.002007,-0.0227075,0.0185255,0.010806,-0.004042,0.0016465,6.30E-05,0.006503,-0.0150985,0.0071715,-0.001602,0.0078325,0.0021555
Kazakhstan_TianShan_Hun_o.SG,0.050082,-0.314814,0.064111,-0.007429,-0.037238,-0.019801,0.010105,0.002308,0.005318,-0.002369,-0.033127,0.002698,0.0055,-0.00867,0.002307,0.00305,0.002868,0.005574,-0.000126,0.002376,-0.017095,0.001607,-0.009983,0.002651,-0.004311
Kazakhstan_Turk_Kangju_possibe.SG,0.104717,0.05687,0.002263,0.045866,-0.03139,0.020359,0.00047,0.002308,-0.033337,-0.027335,-0.005359,0.001049,0.005649,-0.025047,0.016422,0.022805,0.012386,-0.002534,-0.005782,-0.006378,-0.010981,0.002844,-0.000123,0.005543,0.00491
Kazakhstan_Turk.SG,0.0808145,-0.08632,0.02489,0.0137275,-0.0255435,0.0029285,0.0055225,0.0084225,-0.0178955,-0.0096585,-0.0207045,-0.004646,-0.003196,-0.007019,0.0008145,0.0053695,-0.0015645,0.000443,0.0035195,0.001063,-0.0063015,0.0076045,-0.007148,-0.001265,0.003233
Kazakhstan_TurkicPossible_EIA,0.069432,-0.189904,0.032809,0.007106,-0.044008,-0.004183,0.006815,0.01823,-0.011862,-0.010023,-0.021273,-0.002698,0.003271,-0.009358,0.007872,-0.003447,-0.012256,-0.003801,0.00176,0.002126,-0.012478,0.000371,0.005793,-0.005302,-0.010777
Kazakhstan_Wusun.SG,0.1024405,0.0314815,0.0052795,0.052003,-0.0473935,0.022172,0.009048,-0.0055385,-0.033133,-0.034078,-0.0040595,0.001049,0.006987,-0.0148635,0.013504,0.002784,-0.0140815,-0.001267,0.000817,-0.00519,-0.0168455,0.001422,0.000308,-0.0028315,-0.002874
Kazakhstan_ZevakinoChilikta_IA_2.SG,0.064879,-0.173656,0.041106,0.007752,-0.033852,-0.005299,-0.00705,0.002308,-0.017998,-0.022962,-0.024033,-0.005995,0.002379,-0.021882,0.011265,0.011403,0,0.001267,0.010056,0.001251,-0.007112,0.00915,-0.012078,-0.001205,0.001796
Kazakhstan_Zevakinskiy_BA,0.129758,0.081242,0.059208,0.079135,-0.008001,0.030399,0.00094,0.002077,-0.013908,-0.030433,-0.003735,-0.001649,0.009217,-0.033855,0.015336,0.005304,-0.011083,-0.002027,0.003897,-0.008254,-0.01148,-0.000247,0.005053,0.011206,-0.00491
Kazakhstan_Zevakinskiy_LBA,0.1054002,-0.0087334,0.0580764,0.0828818,-0.0347756,0.0196896,-0.0078492,-0.0062766,-0.0195114,-0.038051,0.0028902,-0.0020382,0.0053518,-0.0303872,0.017535,0.0111906,-0.0055284,0.000684,0.0039218,0.0019008,-0.0144746,0.0067018,0.0063596,0.0045066,-0.0088614
Kazakhstan_Zevakinskiy_LBA_o,0.102441,0.005078,0.034695,0.079135,-0.043393,0.023706,-0.00188,-0.002308,-0.017998,-0.039181,-0.003085,-0.003747,0.009514,-0.032892,0.02158,0.019888,0.001956,-0.003294,0.005405,0.005753,-0.018218,0.003215,0.001725,0.003615,0.001197
Kazakhstann_OtrarCulture_LIA,0.1020613,0.0616087,-0.0032683,0.0396213,-0.033442,0.0195227,0.0024283,-0.008769,-0.0318377,-0.0300083,5.43E-05,-0.0038467,0.004856,-0.020506,0.0193627,0.0204187,-0.0018257,-0.0038853,-0.0011313,-0.002543,-0.0069043,-0.0031737,-0.0023007,0.0019277,0.002914
Kazakhstann_OtrarCulture_LIA_o,0.0756925,-0.032497,-0.0358265,0.010982,-0.053087,0.010319,0.0096355,0.007615,-0.0192255,-0.0136675,-0.009175,-0.0052455,0.003122,-0.0060555,0.0045465,0.01127,-0.006845,6.35E-05,0.004588,-0.012506,-0.0071125,-0.002102,6.20E-05,-0.004097,0.003353
Kazakstan_Sargat_IA,0.091058,-0.027419,0.059962,0.065892,-0.041546,0.002789,0.00047,-0.005769,-0.015135,-0.031162,0.00406,-0.005395,-0.001933,-0.026011,0.007057,0.001061,-0.009257,0.000127,-0.000126,-0.01038,-0.005989,0.003462,0.001479,0.005784,-0.009819
Kenya_400BP,-0.442772,0.053823,0.006788,-0.020672,0.00954,-0.012271,0.054052,-0.055844,0.07097,-0.052848,0.002923,-0.010041,-0.02438,0.002615,0.013572,-0.013657,0.02047,0.034966,0.009679,-0.005127,0.001497,0.000618,-0.000863,0.001928,-0.000718
Kenya_EarlyPastoralN,-0.232199,0.1000295,-0.0379005,-0.083011,0.000308,-0.041973,-0.003995,-0.012346,0.121078,-0.0731675,-0.000893,-0.01079,0.010183,-0.001239,0.02443,-0.0142535,0.021383,0.0062075,-0.001571,0.003877,-0.003993,0.0063065,0.004129,0.000241,0.005987
Kenya_Historic_2,-0.422284,0.079211,-0.012445,-0.047804,0.001539,-0.025937,-0.002585,0.006461,0.110647,-0.087473,-0.018675,0.006894,-0.01888,0.003165,0.016829,-0.023999,0.011735,-0.001267,0.016089,-0.005127,0.001996,0.006059,-0.003944,-0.000843,-0.006107
Kenya_HyraxHill_PastoralN,-0.289111,0.096475,-0.023004,-0.066538,-0.002462,-0.03765,-0.009165,0.006923,0.125782,-0.086015,-0.011205,-0.002548,-0.007284,-0.004266,0.026058,-0.024396,0.007823,-0.004434,0.001885,0.000375,0.004742,-0.006677,-0.003821,0.004097,-0.008981
Kenya_IA_Pastoral,-0.401796,0.081242,-0.014331,-0.043282,0.006155,-0.027052,-0.015746,0.005077,0.104512,-0.083282,-0.014453,-0.00015,-0.01219,-0.001239,0.027687,-0.024396,0.021253,-0.003547,0.013073,-0.015257,0.001747,0.005812,-0.007025,-0.006748,0.004431
Kenya_IA_Pastoral_o,-0.537245,0.067025,0.011691,-0.011628,0.004308,-0.001673,-0.012691,0.01823,0.020043,-0.034625,-0.008282,0.006744,-0.031367,-0.008533,-0.023615,0.016839,-0.007432,0.006841,-0.011941,0.007879,0.002496,0.00272,0.008504,-0.001205,0.00491
Kenya_Kakapel_LIA,-0.583913,0.055854,0.011314,0.008398,0.000615,0.005578,-0.015746,0.018922,0.002863,-0.027335,-0.015589,0.013338,-0.031367,-0.000826,-0.035966,0.023866,-0.01004,-0.001014,-0.017472,0.004127,0.000499,-0.002844,0.007025,0.010965,-0.002515
Kenya_Kakapel_LSA_Kansyore,-0.545213,0.050776,-0.007165,0.019703,-0.000923,-0.005299,0.1074,-0.09415,0.067902,-0.065969,-0.011367,0.024278,-0.024529,-0.006744,0.010586,-0.013922,0.015385,0.030279,-0.00176,-0.012756,-0.006239,-0.006183,-0.004314,0.000843,0.002754
Kenya_LSA,-0.522448,0.040621,-0.006034,0.00646,0.001846,-0.01004,0.084839,-0.068305,0.074242,-0.066698,-0.008769,0.008842,-0.032259,-0.000138,0.010043,-0.019491,0.023339,0.03978,-0.003771,-0.001626,-0.006364,-0.01051,0.004067,0.002651,-0.002874
Kenya_LukenyaHill_PastoralN,-0.308461,0.093429,-0.025267,-0.081719,0.004001,-0.038487,-0.003995,-0.012461,0.123123,-0.086562,-0.005846,-0.008992,-0.008176,0.003303,0.027823,-0.030628,0.012256,0.0019,0.003017,-0.008379,-0.008735,-0.002844,-0.000739,0.00241,0.00491
Kenya_MoloCave_PastoralN,-0.352852,0.082258,-0.023004,-0.053618,0.00677,-0.034582,0.012691,-0.014307,0.108807,-0.0831,-0.014777,-0.006145,-0.013677,-0.000275,0.023072,-0.028507,0.02373,0.010008,-0.006034,-0.008379,0.000624,-0.003339,0.001972,-0.009278,-0.002634
Kenya_Nyarindi_LSA_Kansyore,-0.530416,0.050776,-0.012068,0.010982,-0.018157,0.005578,0.099174,-0.081458,0.059516,-0.0554,-0.008607,0.020232,-0.027502,-0.006468,0.018187,-0.009016,0.02386,0.037753,-0.006285,-0.000625,-0.008111,0.017806,-0.006039,0.001446,0.002634
Kenya_PastoralN,-0.3006194,0.0945571,-0.025728,-0.0737517,0.0011968,-0.0368137,-0.0094526,-0.0035896,0.122646,-0.0863596,-0.0090217,-0.0096581,-0.003221,-0.0018503,0.022816,-0.0218037,0.0228752,0.0020833,0.0070392,-0.0040993,0.001525,0.0032013,-0.000849,-0.0034542,-0.0001862
Kenya_PastoralN_Elmenteitan,-0.2911594,0.0936318,-0.0254178,-0.0737086,0.0019082,-0.0367018,-0.0107634,-0.0029538,0.1232462,-0.0825166,-0.0075024,-0.0068038,-0.0041624,-0.000523,0.0212538,-0.0199944,0.0196358,0.0040542,0.0082458,-0.002176,0.0037682,0.002473,-0.0067294,-0.0039762,0.0001918
Kenya_PastoralN_Elmenteitan_o,-0.265208,0.083273,-0.037712,-0.07106,0.000923,-0.046017,-0.013631,-0.001615,0.120874,-0.082371,0.003248,-0.006894,0.000446,-0.000826,0.019137,-0.016574,0.014864,0.005321,0.008296,0.001626,0.005865,0.006677,-0.009983,-0.00012,0.017483
Korea_Changhang,0.0221955,-0.3462955,0.0214955,-0.0366605,0.040007,0.0164545,-0.0085775,-0.003,-0.0082835,0.008474,-0.0595965,-0.0002245,0.006764,-0.0097715,-0.0098395,-0.0055025,0.0065845,-0.0009505,0.004462,0.0016255,0.0220235,-0.0262765,0.00912,0.011327,-0.0447865
Korea_Yokchido,0.01935,-0.338171,-0.02489,0.015181,0.030467,0.018686,-0.005405,0.000923,0.024338,0.018041,-0.047905,-0.015886,0.005054,-0.003991,-0.020629,-0.022938,0.009648,0.007348,0.011439,0.010005,0.062016,-0.050945,-0.000863,0.011929,-0.089214
Kyrgyzstan_AlaiNura_IA,0.0910583,-0.047053,0.0285353,0.0481808,-0.0407767,0.0107373,0.0050135,0.0029613,-0.0234522,-0.0247232,-0.0060897,0.0007493,0.0017838,-0.018969,0.0152233,0.0075355,-0.0006303,-0.0009713,-0.001173,0.0008753,-0.0133307,-0.001731,-0.0014585,0.0025105,0.0012372
Kyrgyzstan_AlaiNura_IA_o,0.094473,0.019295,0.003771,0.042959,-0.039084,0.015897,-0.001175,0,-0.030065,-0.021686,-0.005684,0.008093,-0.001041,-0.017891,0.015879,0.008221,-0.005346,-0.003801,-0.004777,0.00025,-0.01123,-0.004699,0.004807,-0.007953,-0.003952
Kyrgyzstan_Aygirdjal_BA,0.092197,0.033005,-0.050723,0.090763,-0.096172,0.0418335,0.0005875,-0.0152305,-0.0621755,-0.0610495,0.0002435,0.0004495,0.001635,-0.029245,0.0268725,0.025192,-0.004629,0.0024705,0.0039595,-0.012006,-0.0130395,-0.010696,0.007395,-0.000241,0.002395
Kyrgyzstan_Chuy_Burana_BlackDeath_Medieval,0.099026,0.039606,-0.020365,0.007752,-0.044624,0.008088,-0.010575,-0.003461,-0.027202,-0.039363,-0.007795,-0.012439,-0.001189,-0.017478,0.009229,0.009016,0.004955,-0.006714,0.001006,-0.005753,-0.018842,-0.000371,-0.008011,0.007109,0.010777
Kyrgyzstan_Chuy_KaraDjigach_BlackDeath_Medieval,0.095611,0.033512,-0.011691,0.007429,-0.046162,0.009203,-0.003525,-0.021922,-0.01268,-0.002005,-0.007795,0.001349,0.009812,-0.013212,0.017779,0.039247,0.01004,0.009502,0.005782,-0.026513,-0.007986,0.016446,0.001849,-0.000361,0.011017
Kyrgyzstan_Chuy_KaraDjigach_BlackDeath_Medieval_oWestEurasian,0.106994,0.025388,0.026398,0.055879,-0.024004,0.024542,0.0047,-0.008307,-0.025975,-0.036994,-0.010555,-0.005095,-0.001041,-0.023258,0.016151,0.018695,0.007562,-0.002534,-0.002514,0.001,-0.006988,-0.002102,0.002342,0.003133,-0.008981
Kyrgyzstan_Korgantas_IA_1,0.063741,-0.201075,0.058831,0.012274,-0.05878,-0.017849,0.007285,0.012923,-0.004295,-0.007654,-0.009419,-0.002997,0.002379,-0.010735,0.010722,-0.00053,-0.014212,0.004181,0.001383,0.004252,-0.019091,0.005317,-0.006162,-0.006627,-0.000958
Kyrgyzstan_Korgantas_IA_2,0.036423,-0.346296,0.082212,-0.006783,-0.083708,-0.033188,0.007755,0.034845,-0.001023,0.00492,-0.023384,-0.003147,-0.000892,-0.002615,-0.000543,-0.000265,0.008475,-0.015709,-0.000503,0.02051,-0.021213,-0.002968,-0.021075,-0.014219,-0.00946
Kyrgyzstan_Korgantas_IA_3,0.083091,-0.113739,0.056945,0.044897,-0.03139,0.001394,0.00752,0.004384,-0.007976,-0.009841,-0.025982,-0.002248,0.005054,-0.030277,0.006243,0.010475,0.003912,-0.005828,-0.005908,0.002376,-0.020464,0.008903,0.001479,0.013857,0.008742
Kyrgyzstan_Medieval_Nomad_o.SG,0.064879,-0.257944,0.058077,-0.004845,-0.050779,-0.019801,0.018801,0.020999,-0.005931,-0.002734,-0.020136,-0.001499,-0.004162,0.010597,0.010315,-0.004243,-0.016428,0.002027,0.008422,0.007253,-0.021088,-0.010263,-0.013064,-0.004338,-0.014011
Kyrgyzstan_Medieval_Nomad.SG,0.0470467,-0.3571277,0.083218,-0.0270243,-0.073142,-0.0390447,0.0188793,0.0255373,0.001568,0.0085043,-0.025116,0.000949,-0.0054507,0.0034863,0.003755,-0.0076903,-0.0003043,-0.0040963,0.0056147,0.01755,-0.023334,-0.008161,-0.0241977,0.001486,-0.0016763
Kyrgyzstan_Modern_Nomad.SG,0.088782,-0.007109,-0.003771,0.021318,-0.042162,0.015339,0.003525,-0.001846,-0.019634,-0.027153,-0.011205,-0.004946,0.009812,-0.009909,0.012079,0.009414,-0.014212,0.008742,0.001383,-0.012506,-0.006239,-0.001484,0.00456,-0.000482,0.006586
Kyrgyzstan_Saka_IA,0.091969,-0.0359498,0.0296416,0.0525198,-0.0391458,0.011267,0.000376,0.0003692,-0.0230704,-0.028611,-0.008282,-0.0019782,0.0039842,-0.0166798,0.0211452,0.0112964,-0.0043546,0.0028886,0.0009552,-0.0012756,-0.0121286,0.0013604,0.0021198,0.0037594,-0.001868
Kyrgyzstan_Saka_IA_o,0.060326,-0.118817,0.011691,0.001615,-0.044008,-0.000558,0.012221,0.006692,-0.019839,-0.016037,-0.013803,-0.002548,0.005352,-0.017891,0.016151,0.012198,-0.003912,0.000633,-0.005656,-0.002751,-0.006738,-0.007914,0.00456,-0.00241,0.000718
Kyrgyzstan_TianShan_Hun_o.SG,0.091343,-0.0091398,0.0181018,0.0530528,-0.043931,0.014084,0.00376,0.0009232,-0.0244918,-0.0264245,-0.0074292,-0.0002997,-0.0003345,-0.019783,0.0198152,0.0066292,-0.0046285,-0.0011085,-0.000377,-0.0031265,-0.012135,0.0042042,-0.001294,0.0030428,-0.002275
Kyrgyzstan_TianShan_Hun.SG,0.0855191,-0.0842213,0.0414582,0.0449185,-0.0414025,0.0044621,0.003619,0.0044461,-0.0151349,-0.0238121,-0.0093211,-0.002348,0.0011695,-0.0222031,0.0131015,0.0110934,-0.0011299,0.0021537,-0.0002011,0.00351,-0.0149571,0.0012201,-0.0012572,0.0034221,-0.0003752
Kyrgyzstan_TianShan_Saka_o1.SG,0.091058,-0.067025,0.047894,0.045543,-0.040315,0.014781,0.00564,-0.007846,-0.015748,-0.01549,-0.006333,-0.002997,-0.005203,-0.025873,0.011401,0.014452,0.001695,-0.001394,0.005908,0.006628,-0.0141,0.001978,0.008381,-0.003494,0.001916
Kyrgyzstan_TianShan_Saka_o2.SG,0.101303,0.076165,-0.013199,0.056525,-0.044008,0.022032,0.007755,-0.006,-0.047654,-0.042825,0.003897,-0.007343,0.009366,-0.010184,0.024701,0.012729,-0.011083,-0.000507,-0.01169,-0.005753,-0.004243,-0.005812,-0.013557,0.004097,-0.00934
Kyrgyzstan_TianShan_Saka.SG,0.0931723,-0.0300306,0.0303853,0.0512186,-0.0403591,0.0156974,0.00141,0.0001649,-0.0255656,-0.0312146,-0.0080729,0.0003427,-0.00017,-0.0215674,0.0151037,0.009698,0.0012853,-0.0015929,0.0010054,0.0020903,-0.0175581,0.000954,-8.80E-05,-1.00E-07,-0.0031304
Kyrgyzstan_Turk.SG,0.063741,-0.205137,0.062979,0.026809,-0.059088,-0.010877,0.0094,0.00923,-0.009613,-0.009294,-0.018188,0.001349,0.00446,-0.021744,0.007329,0.00769,0.005737,-0.008742,0.002388,0.006503,-0.020589,0.015086,-0.001479,-0.009881,-0.010298
Laos_BA.WGC,0.003415,-0.378792,-0.078818,-0.032946,0.156029,0.071117,0.00188,-0.010153,0.002454,-0.019317,0.086391,0.008243,-0.017988,0.003716,0.008415,-0.003447,-0.000522,-0.001647,-0.006411,0.019885,-0.007986,0.009645,-0.009613,-0.011206,0.036404
Laos_Hoabinhian.SG,-0.030732,-0.222401,-0.121433,0.089148,0.02185,-0.001952,-0.005875,0.015922,0.058085,0.024055,0.016401,0.002398,0.000743,0.002202,-0.0095,-0.005967,-0.002868,-0.007348,-0.004525,0.026012,0.010482,0.013107,-0.013434,0.002892,0.005269
Laos_LN_BA.SG,0.003415,-0.403165,-0.085606,-0.035853,0.15049,0.075858,-0.00141,-0.013615,-0.007976,-0.019681,0.088826,0.004796,-0.01115,0.011423,0.004614,-0.005701,-0.004172,0.000127,-0.002891,0.027138,-0.018592,0.021021,-0.011585,-0.000843,0.039996
Latvia_BA,0.1305171,0.1268283,0.1001044,0.1110769,0.048385,0.0399124,0.0145449,0.0188197,-0.000568,-0.0488596,-0.0003249,-0.0189164,0.0329201,0.0433512,-0.0168293,0.0013113,0.0021294,-0.0014498,-0.0003212,0.0077817,-0.0024957,-0.0051934,0.0092299,-0.0223726,0.0025412
Latvia_HG,0.13111,0.1008548,0.1807822,0.1974751,0.1065198,0.0561443,0.0070649,0.0204943,0.0526009,-0.0261737,-0.0035319,-0.0181058,0.0270004,-0.0059351,0.0355418,0.0477736,0.0034469,0.0044104,-0.0065285,0.0427549,0.0605573,0.0122492,-0.0260517,-0.1122675,0.00949
Latvia_HG.SG,0.129758,0.109677,0.178378,0.195416,0.11356,0.056615,0.009635,0.023537,0.05604,-0.021504,-0.009743,-0.020382,0.028097,0.00578,0.043023,0.034473,-0.012256,0.010388,-0.004399,0.04227,0.066757,0.007666,-0.029826,-0.129777,0.006227
Latvia_LN_CordedWare,0.132035,0.089367,0.056191,0.132431,-0.008001,0.053268,-0.003995,0.015922,-0.037428,-0.071801,-0.013153,0.002847,0.002825,-0.022845,0.034066,-0.004508,-0.011343,0.002027,0.003268,0.01038,-0.009982,-0.003586,0.011462,0.028076,-0.004071
Latvia_LN_CordedWare.SG,0.121791,0.09546,0.061471,0.129201,-0.012925,0.053826,0.00329,0.009923,-0.050722,-0.080366,-0.01023,-0.001499,0.000595,-0.022432,0.03773,-0.001989,-0.007041,0.005194,-0.001508,0.015883,-0.004866,0.004204,0.009737,0.021208,-0.011017
Latvia_MN,0.133173,0.1025685,0.1747955,0.1845955,0.093556,0.057033,0.00611,0.0278065,0.051949,-0.0259685,-0.0030855,-0.0161855,0.029509,-0.014726,0.031623,0.049721,0.0073015,0.0041805,-0.0038335,0.0418325,0.0575235,0.0204645,-0.024218,-0.1017615,0.0092805
Latvia_MN_Comb_Ware.SG,0.120652,0.041637,0.144814,0.208659,0.014464,0.066934,-0.010575,-0.009923,-0.005318,-0.081642,0.014615,-0.017684,0.034043,-0.045003,0.032573,0.030628,-0.005476,-0.002914,-0.001131,0.016383,-0.00287,0.011747,-0.004437,-0.019159,-0.007784
Latvia_MN_o1.SG,0.140002,0.102568,0.170459,0.187664,0.102788,0.06526,-0.000705,0.018461,0.046018,-0.018224,-0.012504,-0.010191,0.024083,-0.016377,0.028366,0.054892,0.010561,-0.00152,-0.014078,0.03114,0.045794,0.025596,-0.032907,-0.096158,0.008622
Latvia_MN_o2,0.12862,0.061947,0.144437,0.202522,0.039392,0.059961,-0.00846,0.008077,0.014317,-0.060867,0.005196,-0.020232,0.025718,-0.022708,0.027551,0.034738,-0.000782,-0.00152,0.000251,0.022136,0.018592,0.005193,-0.002218,-0.050369,-0.00455
Latvia_MN_o3,0.1206525,0.041637,0.1340665,0.204137,0.0080015,0.0602405,-0.015041,-0.0102685,-0.0095105,-0.081186,0.013722,-0.0206065,0.0354555,-0.0445895,0.023683,0.021546,-0.002673,-0.004181,-0.007605,0.0253245,0.005615,0.0164455,0.002465,-0.024823,-0.00479
Lebanon_Chhim_Phoenician.SG,0.085652,0.1457285,-0.04714,-0.0861602,-0.0086168,-0.0363252,-0.0045238,-0.0073842,0.0037838,0.0075172,0.0054808,-0.0049082,0.008771,-0.002064,-0.0052252,0.0058672,-0.0036835,0.00057,-0.0008798,-0.0030638,-0.0034002,0.006677,-0.0054538,-0.0019882,0.0002993
Lebanon_EjJaouze_Phoenician.SG,0.084988,0.149283,-0.0524197,-0.084949,-0.0106683,-0.0310497,-0.0052483,-0.008538,0.0061357,0.007411,0.0041137,-0.005845,0.0139243,0.0013303,-0.0035283,0.0054803,-0.0032593,0.00473,0.0049023,-0.0005833,-0.0031613,0.002473,-0.0075593,0.002169,0.001916
Lebanon_ERoman.SG,0.0838497,0.146575,-0.05506,-0.092055,-0.016516,-0.0304923,-0.00235,-0.0073843,0.0068173,0.0093547,0.010555,-0.008942,0.0155597,-0.0015137,-0.011446,0.0152037,0.010909,0.0031247,-0.000461,0.0019593,0.0011647,0.0046163,-0.0064497,0.0060247,-0.0050693
Lebanon_Hellenistic.SG,0.062603,0.145221,-0.059962,-0.090117,-0.011079,-0.033746,-0.001645,-0.019384,0.004909,0.006743,0.004872,-0.005095,0.021556,-0.00523,-0.0076,0.002254,-0.007041,0.005194,0.005154,-5.00E-04,0.00025,0.00779,-0.00419,-0.007471,-0.002155
Lebanon_IA2.SG,0.092766,0.157407,-0.051288,-0.1027145,-0.0141565,-0.0384865,-0.0117505,-0.0028845,0.0193275,0.0070165,0.0099055,-0.0062945,0.02386,0.00172,-0.0167615,0.014585,-0.001369,0.002027,0.0064735,-0.001063,-0.0041175,0.006368,-0.0060395,0.0011445,-0.002455
Lebanon_IA3_o2.SG,0.046667,0.150298,-0.045254,-0.094639,-0.000615,-0.034861,-0.012221,-0.002769,0.043973,0.007289,0.009256,-0.007044,0.021704,-0.001514,0.005293,-0.01127,-0.017211,-0.001647,-0.004651,-0.003377,0.005989,0.00136,-0.000493,-0.003133,0.001676
Lebanon_IA3.SG,0.0879281,0.15106,-0.0490729,-0.0918128,-0.0102324,-0.0320375,-0.0045531,-0.009288,0.0108651,0.0133488,0.0070232,-0.0040839,0.0111311,0.0019781,-0.0098059,0.0023701,0.0016461,-0.0003326,0.0031268,0.0003438,0.0026984,0.0054406,-0.0038975,-0.0026359,-0.0047451
Lebanon_MBA.SG,0.0819526,0.1470486,-0.060641,-0.1000658,-0.0099094,-0.040774,-0.003619,-0.0062306,0.0148892,0.0084558,0.0111076,-0.0113298,0.0221206,0.00556,-0.0091474,0.008751,0.0002348,-0.0010894,0.0011062,0.0035518,0.0046668,0.008334,-0.0037714,0.0015662,-0.0013414
Lebanon_Medieval_o1.SG,0.072847,0.148267,0.016593,-0.031977,0.040623,-0.016176,-0.011516,0.006461,0.025565,0.029522,-0.000974,0.012739,-0.002527,-0.012661,0.006107,0.000928,-0.000913,-0.003421,-0.006913,0.005753,0.001248,-0.005935,0.005423,0.003615,0.004071
Lebanon_Medieval_o2.SG,0.1257745,0.135065,0.059585,0.034238,0.03693,0.009761,0.0017625,0.008538,0.0056245,0.002187,-0.0044655,0.007868,-0.00721,-0.005849,0.0115365,-0.004972,-0.0069105,-0.005701,-0.0050275,0.0030635,0.008547,0.0097685,-6.15E-05,-0.001446,0.007125
Lebanon_Medieval_o3.SG,0.100164,0.159438,-0.038843,-0.079458,0.002154,-0.03012,-0.001175,-0.017076,-0.00634,0.022233,0.013316,-0.002548,0.001189,0.000688,-0.014658,0.001326,0.00013,-0.000253,0.016341,-0.007629,-0.005989,-0.009769,-0.000616,-0.007832,0.004071
Lebanon_Medieval_o4.SG,0.117238,0.141159,-0.000377,-0.025194,0.008001,-0.007809,0.00705,-0.002077,-0.006545,0.009476,-0.001461,0.000599,-0.011447,-0.003716,-0.009636,-0.002784,0.009257,0.001394,0.003268,5.00E-04,0.012104,-0.000866,0.005546,0.00723,-0.000599
Lebanon_Medieval_o5.SG,0.124067,0.153345,0.048649,0.003876,0.046778,0.005578,-0.016686,0.010846,0.029042,0.033167,-0.001949,0.008842,-0.013231,-0.025047,0.011129,0.008353,0.004563,0.011149,0.012444,0.01113,0.014849,-0.009274,0.001849,-0.005904,-0.001557
Lebanon_Medieval.SG,0.0811937,0.1469133,-0.052797,-0.0871023,-0.0114893,-0.030399,-0.00705,-0.0144607,0.0050447,0.011906,0.0061707,-0.0084927,0.008771,-0.001789,-0.008686,0.0027843,0.0014777,-0.002576,0.000419,-0.0074207,-0.000416,0.00643,-0.0071483,0.0072297,0.004311
Lebanon_Roman.SG,0.087359,0.146998,-0.0563795,-0.08721,-0.0099248,-0.0290048,-0.00658,-0.007442,0.008897,0.015718,0.0021515,-0.0108655,0.0122272,-0.0001032,-0.0098398,0.0096128,0.0028033,-0.00095,0.001257,0.003877,0.0005302,0.0046057,-0.0021877,-0.00238,-0.0059275
Lithuania_BA,0.129189,0.1284645,0.091075,0.093993,0.040469,0.036395,0.0072855,0.011076,-0.0031705,-0.0483835,-0.0021925,-0.017834,0.0152375,0.026905,-0.009636,-0.00358,-0.008801,0.0025975,-0.004902,0.0006875,-0.0034315,0.0012365,0.000493,-0.0144595,0.0091605
Lithuania_Bailuliai_BarrowCulture.SG,0.134311,0.131003,0.098428,0.104976,0.048317,0.037371,0.01081,0.015692,-0.011249,-0.041368,0.004384,-0.017534,0.031813,0.041149,-0.013572,0.008884,0.006519,-0.001014,0.008547,0.003001,-0.001123,-0.007296,0.006902,-0.009519,0.000239
Lithuania_EMN_Narva,0.1320347,0.1106928,0.1803263,0.1842187,0.1199712,0.0524315,0.0108103,0.0286143,0.0592778,-0.019074,-0.0055213,-0.0195077,0.0273783,0.0045643,0.0325728,0.0470032,0.0035857,0.0052997,-0.0064943,0.0436457,0.0663412,0.0077283,-0.0292508,-0.1139918,0.0110567
Lithuania_EMN_Narva_twin.Kretuonas2,0.137726,0.106631,0.184412,0.174744,0.111713,0.049643,0.018801,0.026076,0.058903,-0.017677,-0.003897,-0.011989,0.033151,0.002615,0.021037,0.039644,0.002868,0.005068,0.001508,0.039644,0.072622,0.000742,-0.013311,-0.091459,0.009939
Lithuania_LN,0.1255847,0.095798,0.054934,0.097654,-0.001231,0.040532,0.0054833,0.004,-0.030815,-0.043676,-0.0026523,-0.003247,-0.00446,-0.0151843,0.0307183,0.0169713,0.0067367,-0.0057007,-0.0050277,0.00717,-0.0089427,0.0065947,0.005464,0.0118893,0.001317
Lithuania_LN_o,0.12862,0.118817,0.099937,0.117573,0.054164,0.040718,0.008225,0.008077,0.013703,-0.034078,0.01429,-0.013938,0.030475,0.022983,0.001357,0.010077,0.006389,-0.000887,0.002514,0.014132,0.011729,-0.005317,-0.008381,-0.027715,0.002395
Lithuania_Marvele_Roman.SG,0.133742,0.127449,0.0984285,0.098596,0.0520865,0.0398118,0.014747,0.0153452,0.001994,-0.0437368,-0.0064142,-0.0178342,0.0325567,0.036883,-0.0105522,-0.002221,0.0010757,-0.0012353,0.002734,0.007785,-0.0043672,-0.0043588,0.0085042,-0.01699,-0.0003292
